,Images,Masks
9925,images/M08_004h_60.png,labels/M08_004h_60_P.png
9926,images/M08_004h_61.png,labels/M08_004h_61_P.png
9927,images/M08_004h_62.png,labels/M08_004h_62_P.png
9928,images/M08_004h_63.png,labels/M08_004h_63_P.png
9929,images/M08_004h_64.png,labels/M08_004h_64_P.png
9930,images/M08_004h_65.png,labels/M08_004h_65_P.png
9931,images/M08_004h_66.png,labels/M08_004h_66_P.png
9932,images/M08_004h_67.png,labels/M08_004h_67_P.png
9933,images/M08_004h_68.png,labels/M08_004h_68_P.png
9934,images/M08_004h_69.png,labels/M08_004h_69_P.png
9935,images/M08_004h_70.png,labels/M08_004h_70_P.png
9936,images/M08_004h_71.png,labels/M08_004h_71_P.png
9937,images/M08_004h_72.png,labels/M08_004h_72_P.png
9938,images/M08_004h_73.png,labels/M08_004h_73_P.png
9939,images/M08_004h_74.png,labels/M08_004h_74_P.png
9940,images/M08_004h_75.png,labels/M08_004h_75_P.png
9941,images/M08_004h_76.png,labels/M08_004h_76_P.png
9942,images/M08_004h_77.png,labels/M08_004h_77_P.png
9943,images/M08_004h_78.png,labels/M08_004h_78_P.png
9944,images/M08_004h_79.png,labels/M08_004h_79_P.png
9945,images/M08_004h_80.png,labels/M08_004h_80_P.png
9946,images/M08_004h_81.png,labels/M08_004h_81_P.png
9947,images/M08_004h_82.png,labels/M08_004h_82_P.png
9948,images/M08_004h_83.png,labels/M08_004h_83_P.png
9949,images/M08_004h_84.png,labels/M08_004h_84_P.png
9950,images/M08_004h_85.png,labels/M08_004h_85_P.png
9951,images/M08_004h_86.png,labels/M08_004h_86_P.png
9952,images/M08_004h_87.png,labels/M08_004h_87_P.png
9953,images/M08_004h_88.png,labels/M08_004h_88_P.png
9954,images/M08_004h_89.png,labels/M08_004h_89_P.png
9955,images/M08_004h_90.png,labels/M08_004h_90_P.png
9956,images/M08_004h_91.png,labels/M08_004h_91_P.png
9957,images/M08_004h_92.png,labels/M08_004h_92_P.png
9958,images/M08_004h_93.png,labels/M08_004h_93_P.png
9959,images/M08_004h_94.png,labels/M08_004h_94_P.png
9960,images/M08_004h_95.png,labels/M08_004h_95_P.png
9961,images/M08_004h_96.png,labels/M08_004h_96_P.png
9962,images/M08_004h_97.png,labels/M08_004h_97_P.png
9963,images/M08_004h_98.png,labels/M08_004h_98_P.png
9964,images/M08_004h_99.png,labels/M08_004h_99_P.png
9965,images/M08_004h_100.png,labels/M08_004h_100_P.png
9966,images/M08_004h_101.png,labels/M08_004h_101_P.png
9967,images/M08_004h_102.png,labels/M08_004h_102_P.png
9968,images/M08_004h_103.png,labels/M08_004h_103_P.png
9969,images/M08_004h_104.png,labels/M08_004h_104_P.png
9970,images/M08_004h_105.png,labels/M08_004h_105_P.png
9971,images/M08_004h_106.png,labels/M08_004h_106_P.png
9972,images/M08_004h_107.png,labels/M08_004h_107_P.png
9973,images/M08_004h_108.png,labels/M08_004h_108_P.png
9974,images/M08_004h_109.png,labels/M08_004h_109_P.png
9975,images/M08_004h_110.png,labels/M08_004h_110_P.png
9976,images/M08_004h_111.png,labels/M08_004h_111_P.png
9977,images/M08_004h_112.png,labels/M08_004h_112_P.png
9978,images/M08_004h_113.png,labels/M08_004h_113_P.png
9979,images/M08_004h_114.png,labels/M08_004h_114_P.png
9980,images/M08_004h_115.png,labels/M08_004h_115_P.png
9981,images/M08_004h_116.png,labels/M08_004h_116_P.png
9982,images/M08_004h_117.png,labels/M08_004h_117_P.png
9983,images/M08_004h_118.png,labels/M08_004h_118_P.png
9984,images/M08_004h_119.png,labels/M08_004h_119_P.png
9985,images/M08_004h_120.png,labels/M08_004h_120_P.png
9986,images/M08_004h_121.png,labels/M08_004h_121_P.png
9987,images/M08_004h_122.png,labels/M08_004h_122_P.png
9988,images/M08_004h_123.png,labels/M08_004h_123_P.png
9989,images/M08_004h_124.png,labels/M08_004h_124_P.png
9990,images/M08_004h_125.png,labels/M08_004h_125_P.png
9991,images/M08_004h_126.png,labels/M08_004h_126_P.png
9992,images/M08_004h_127.png,labels/M08_004h_127_P.png
9993,images/M08_004h_128.png,labels/M08_004h_128_P.png
9994,images/M08_004h_129.png,labels/M08_004h_129_P.png
9995,images/M08_004h_130.png,labels/M08_004h_130_P.png
9996,images/M08_004h_131.png,labels/M08_004h_131_P.png
9997,images/M08_004h_132.png,labels/M08_004h_132_P.png
9998,images/M08_004h_133.png,labels/M08_004h_133_P.png
9999,images/M08_004h_134.png,labels/M08_004h_134_P.png
10000,images/M08_004h_135.png,labels/M08_004h_135_P.png
10001,images/M08_004h_136.png,labels/M08_004h_136_P.png
10002,images/M08_004h_137.png,labels/M08_004h_137_P.png
10003,images/M08_004h_138.png,labels/M08_004h_138_P.png
10004,images/M08_004h_139.png,labels/M08_004h_139_P.png
10005,images/M08_004h_140.png,labels/M08_004h_140_P.png
10006,images/M08_004h_141.png,labels/M08_004h_141_P.png
10007,images/M08_004h_142.png,labels/M08_004h_142_P.png
10008,images/M08_004h_143.png,labels/M08_004h_143_P.png
10009,images/M08_004h_144.png,labels/M08_004h_144_P.png
10010,images/M08_004h_145.png,labels/M08_004h_145_P.png
10011,images/M08_004h_146.png,labels/M08_004h_146_P.png
10012,images/M08_004h_147.png,labels/M08_004h_147_P.png
10013,images/M08_004h_148.png,labels/M08_004h_148_P.png
10014,images/M08_004h_149.png,labels/M08_004h_149_P.png
10015,images/M08_004h_150.png,labels/M08_004h_150_P.png
10016,images/M08_004h_151.png,labels/M08_004h_151_P.png
10017,images/M08_004h_152.png,labels/M08_004h_152_P.png
10018,images/M08_004h_153.png,labels/M08_004h_153_P.png
10019,images/M08_004h_154.png,labels/M08_004h_154_P.png
10020,images/M08_004h_155.png,labels/M08_004h_155_P.png
10021,images/M08_004h_156.png,labels/M08_004h_156_P.png
10022,images/M08_004h_157.png,labels/M08_004h_157_P.png
10023,images/M08_004h_158.png,labels/M08_004h_158_P.png
10024,images/M08_004h_159.png,labels/M08_004h_159_P.png
10025,images/M08_004h_160.png,labels/M08_004h_160_P.png
10026,images/M08_004h_161.png,labels/M08_004h_161_P.png
10027,images/M08_004h_162.png,labels/M08_004h_162_P.png
10028,images/M08_004h_163.png,labels/M08_004h_163_P.png
10029,images/M08_004h_164.png,labels/M08_004h_164_P.png
10030,images/M08_004h_165.png,labels/M08_004h_165_P.png
10031,images/M08_004h_166.png,labels/M08_004h_166_P.png
10032,images/M08_004h_167.png,labels/M08_004h_167_P.png
10033,images/M08_004h_168.png,labels/M08_004h_168_P.png
10034,images/M08_004h_169.png,labels/M08_004h_169_P.png
10035,images/M08_004h_170.png,labels/M08_004h_170_P.png
10036,images/M08_004h_171.png,labels/M08_004h_171_P.png
10037,images/M08_004h_172.png,labels/M08_004h_172_P.png
10038,images/M08_004h_173.png,labels/M08_004h_173_P.png
10039,images/M08_004h_174.png,labels/M08_004h_174_P.png
10040,images/M08_004h_175.png,labels/M08_004h_175_P.png
10041,images/M08_004h_176.png,labels/M08_004h_176_P.png
10042,images/M08_004h_177.png,labels/M08_004h_177_P.png
10043,images/M08_004h_178.png,labels/M08_004h_178_P.png
10044,images/M08_004h_179.png,labels/M08_004h_179_P.png
10045,images/M08_004h_180.png,labels/M08_004h_180_P.png
10046,images/M08_004h_181.png,labels/M08_004h_181_P.png
10047,images/M08_004h_182.png,labels/M08_004h_182_P.png
10048,images/M08_004h_183.png,labels/M08_004h_183_P.png
10049,images/M08_004h_184.png,labels/M08_004h_184_P.png
10050,images/M08_004h_185.png,labels/M08_004h_185_P.png
10051,images/M08_004h_186.png,labels/M08_004h_186_P.png
10052,images/M08_004h_187.png,labels/M08_004h_187_P.png
10053,images/M08_004h_188.png,labels/M08_004h_188_P.png
10054,images/M08_004h_189.png,labels/M08_004h_189_P.png
10055,images/M08_004h_190.png,labels/M08_004h_190_P.png
10056,images/M08_004h_191.png,labels/M08_004h_191_P.png
10057,images/M08_004h_192.png,labels/M08_004h_192_P.png
10058,images/M08_004h_193.png,labels/M08_004h_193_P.png
10059,images/M08_004h_194.png,labels/M08_004h_194_P.png
10060,images/M08_004h_195.png,labels/M08_004h_195_P.png
10061,images/M08_004h_196.png,labels/M08_004h_196_P.png
10062,images/M08_004h_197.png,labels/M08_004h_197_P.png
10063,images/M08_004h_198.png,labels/M08_004h_198_P.png
10064,images/M08_004h_199.png,labels/M08_004h_199_P.png
10065,images/M08_004h_200.png,labels/M08_004h_200_P.png
10066,images/M08_004h_201.png,labels/M08_004h_201_P.png
10067,images/M08_004h_202.png,labels/M08_004h_202_P.png
10068,images/M08_004h_203.png,labels/M08_004h_203_P.png
10069,images/M08_008h_0.png,labels/M08_008h_0_P.png
10070,images/M08_008h_1.png,labels/M08_008h_1_P.png
10071,images/M08_008h_2.png,labels/M08_008h_2_P.png
10072,images/M08_008h_3.png,labels/M08_008h_3_P.png
10073,images/M08_008h_4.png,labels/M08_008h_4_P.png
10074,images/M08_008h_5.png,labels/M08_008h_5_P.png
10075,images/M08_008h_6.png,labels/M08_008h_6_P.png
10076,images/M08_008h_7.png,labels/M08_008h_7_P.png
10077,images/M08_008h_8.png,labels/M08_008h_8_P.png
10078,images/M08_008h_9.png,labels/M08_008h_9_P.png
10079,images/M08_008h_10.png,labels/M08_008h_10_P.png
10080,images/M08_008h_11.png,labels/M08_008h_11_P.png
10081,images/M08_008h_12.png,labels/M08_008h_12_P.png
10082,images/M08_008h_13.png,labels/M08_008h_13_P.png
10083,images/M08_008h_14.png,labels/M08_008h_14_P.png
10084,images/M08_008h_15.png,labels/M08_008h_15_P.png
10085,images/M08_008h_16.png,labels/M08_008h_16_P.png
10086,images/M08_008h_17.png,labels/M08_008h_17_P.png
10087,images/M08_008h_18.png,labels/M08_008h_18_P.png
10088,images/M08_008h_19.png,labels/M08_008h_19_P.png
10089,images/M08_008h_20.png,labels/M08_008h_20_P.png
10090,images/M08_008h_21.png,labels/M08_008h_21_P.png
10091,images/M08_008h_22.png,labels/M08_008h_22_P.png
10092,images/M08_008h_23.png,labels/M08_008h_23_P.png
10093,images/M08_008h_24.png,labels/M08_008h_24_P.png
10094,images/M08_008h_25.png,labels/M08_008h_25_P.png
10095,images/M08_008h_26.png,labels/M08_008h_26_P.png
10096,images/M08_008h_27.png,labels/M08_008h_27_P.png
10097,images/M08_008h_28.png,labels/M08_008h_28_P.png
10098,images/M08_008h_29.png,labels/M08_008h_29_P.png
10099,images/M08_008h_30.png,labels/M08_008h_30_P.png
10100,images/M08_008h_31.png,labels/M08_008h_31_P.png
10101,images/M08_008h_32.png,labels/M08_008h_32_P.png
10102,images/M08_008h_33.png,labels/M08_008h_33_P.png
10103,images/M08_008h_34.png,labels/M08_008h_34_P.png
10104,images/M08_008h_35.png,labels/M08_008h_35_P.png
10105,images/M08_008h_36.png,labels/M08_008h_36_P.png
10106,images/M08_008h_37.png,labels/M08_008h_37_P.png
10107,images/M08_008h_38.png,labels/M08_008h_38_P.png
10108,images/M08_008h_39.png,labels/M08_008h_39_P.png
10109,images/M08_008h_40.png,labels/M08_008h_40_P.png
10110,images/M08_008h_41.png,labels/M08_008h_41_P.png
10111,images/M08_008h_42.png,labels/M08_008h_42_P.png
10112,images/M08_008h_43.png,labels/M08_008h_43_P.png
10113,images/M08_008h_44.png,labels/M08_008h_44_P.png
10114,images/M08_008h_45.png,labels/M08_008h_45_P.png
10115,images/M08_008h_46.png,labels/M08_008h_46_P.png
10116,images/M08_008h_47.png,labels/M08_008h_47_P.png
10117,images/M08_008h_48.png,labels/M08_008h_48_P.png
10118,images/M08_008h_49.png,labels/M08_008h_49_P.png
10119,images/M08_008h_50.png,labels/M08_008h_50_P.png
10120,images/M08_008h_51.png,labels/M08_008h_51_P.png
10121,images/M08_008h_52.png,labels/M08_008h_52_P.png
10122,images/M08_008h_53.png,labels/M08_008h_53_P.png
10123,images/M08_008h_54.png,labels/M08_008h_54_P.png
10124,images/M08_008h_55.png,labels/M08_008h_55_P.png
10125,images/M08_008h_56.png,labels/M08_008h_56_P.png
10126,images/M08_008h_57.png,labels/M08_008h_57_P.png
10127,images/M08_008h_58.png,labels/M08_008h_58_P.png
10128,images/M08_008h_59.png,labels/M08_008h_59_P.png
10129,images/M08_008h_60.png,labels/M08_008h_60_P.png
10130,images/M08_008h_61.png,labels/M08_008h_61_P.png
10131,images/M08_008h_62.png,labels/M08_008h_62_P.png
10132,images/M08_008h_63.png,labels/M08_008h_63_P.png
10133,images/M08_008h_64.png,labels/M08_008h_64_P.png
10134,images/M08_008h_65.png,labels/M08_008h_65_P.png
10135,images/M08_008h_66.png,labels/M08_008h_66_P.png
10136,images/M08_008h_67.png,labels/M08_008h_67_P.png
10137,images/M08_008h_68.png,labels/M08_008h_68_P.png
10138,images/M08_008h_69.png,labels/M08_008h_69_P.png
10139,images/M08_008h_70.png,labels/M08_008h_70_P.png
10140,images/M08_008h_71.png,labels/M08_008h_71_P.png
10141,images/M08_008h_72.png,labels/M08_008h_72_P.png
10142,images/M08_008h_73.png,labels/M08_008h_73_P.png
10143,images/M08_008h_74.png,labels/M08_008h_74_P.png
10144,images/M08_008h_75.png,labels/M08_008h_75_P.png
10145,images/M08_008h_76.png,labels/M08_008h_76_P.png
10146,images/M08_008h_77.png,labels/M08_008h_77_P.png
10147,images/M08_008h_78.png,labels/M08_008h_78_P.png
10148,images/M08_008h_79.png,labels/M08_008h_79_P.png
10149,images/M08_008h_80.png,labels/M08_008h_80_P.png
10150,images/M08_008h_81.png,labels/M08_008h_81_P.png
10151,images/M08_008h_82.png,labels/M08_008h_82_P.png
10152,images/M08_008h_83.png,labels/M08_008h_83_P.png
10153,images/M08_008h_84.png,labels/M08_008h_84_P.png
10154,images/M08_008h_85.png,labels/M08_008h_85_P.png
10155,images/M08_008h_86.png,labels/M08_008h_86_P.png
10156,images/M08_008h_87.png,labels/M08_008h_87_P.png
10157,images/M08_008h_88.png,labels/M08_008h_88_P.png
10158,images/M08_008h_89.png,labels/M08_008h_89_P.png
10159,images/M08_008h_90.png,labels/M08_008h_90_P.png
10160,images/M08_008h_91.png,labels/M08_008h_91_P.png
10161,images/M08_008h_92.png,labels/M08_008h_92_P.png
10162,images/M08_008h_93.png,labels/M08_008h_93_P.png
10163,images/M08_008h_94.png,labels/M08_008h_94_P.png
10164,images/M08_008h_95.png,labels/M08_008h_95_P.png
10165,images/M08_008h_96.png,labels/M08_008h_96_P.png
10166,images/M08_008h_97.png,labels/M08_008h_97_P.png
10167,images/M08_008h_98.png,labels/M08_008h_98_P.png
10168,images/M08_008h_99.png,labels/M08_008h_99_P.png
10169,images/M08_008h_100.png,labels/M08_008h_100_P.png
10170,images/M08_008h_101.png,labels/M08_008h_101_P.png
10171,images/M08_008h_102.png,labels/M08_008h_102_P.png
10172,images/M08_008h_103.png,labels/M08_008h_103_P.png
10173,images/M08_008h_104.png,labels/M08_008h_104_P.png
10174,images/M08_008h_105.png,labels/M08_008h_105_P.png
10175,images/M08_008h_106.png,labels/M08_008h_106_P.png
10176,images/M08_008h_107.png,labels/M08_008h_107_P.png
10177,images/M08_008h_108.png,labels/M08_008h_108_P.png
10178,images/M08_008h_109.png,labels/M08_008h_109_P.png
10179,images/M08_008h_110.png,labels/M08_008h_110_P.png
10180,images/M08_008h_111.png,labels/M08_008h_111_P.png
10181,images/M08_008h_112.png,labels/M08_008h_112_P.png
10182,images/M08_008h_113.png,labels/M08_008h_113_P.png
10183,images/M08_008h_114.png,labels/M08_008h_114_P.png
10184,images/M08_008h_115.png,labels/M08_008h_115_P.png
10185,images/M08_008h_116.png,labels/M08_008h_116_P.png
10186,images/M08_008h_117.png,labels/M08_008h_117_P.png
10187,images/M08_008h_118.png,labels/M08_008h_118_P.png
10188,images/M08_008h_119.png,labels/M08_008h_119_P.png
10189,images/M08_008h_120.png,labels/M08_008h_120_P.png
10190,images/M08_008h_121.png,labels/M08_008h_121_P.png
10191,images/M08_008h_122.png,labels/M08_008h_122_P.png
10192,images/M08_008h_123.png,labels/M08_008h_123_P.png
10193,images/M08_008h_124.png,labels/M08_008h_124_P.png
10194,images/M08_008h_125.png,labels/M08_008h_125_P.png
10195,images/M08_008h_126.png,labels/M08_008h_126_P.png
10196,images/M08_008h_127.png,labels/M08_008h_127_P.png
10197,images/M08_008h_128.png,labels/M08_008h_128_P.png
10198,images/M08_008h_129.png,labels/M08_008h_129_P.png
10199,images/M08_008h_130.png,labels/M08_008h_130_P.png
10200,images/M08_008h_131.png,labels/M08_008h_131_P.png
10201,images/M08_008h_132.png,labels/M08_008h_132_P.png
10202,images/M08_008h_133.png,labels/M08_008h_133_P.png
10203,images/M08_008h_134.png,labels/M08_008h_134_P.png
10204,images/M08_008h_135.png,labels/M08_008h_135_P.png
10205,images/M08_008h_136.png,labels/M08_008h_136_P.png
10206,images/M08_008h_137.png,labels/M08_008h_137_P.png
10207,images/M08_008h_138.png,labels/M08_008h_138_P.png
10208,images/M08_008h_139.png,labels/M08_008h_139_P.png
10209,images/M08_008h_140.png,labels/M08_008h_140_P.png
10210,images/M08_008h_141.png,labels/M08_008h_141_P.png
10211,images/M08_008h_142.png,labels/M08_008h_142_P.png
10212,images/M08_008h_143.png,labels/M08_008h_143_P.png
10213,images/M08_008h_144.png,labels/M08_008h_144_P.png
10214,images/M08_008h_145.png,labels/M08_008h_145_P.png
10215,images/M08_008h_146.png,labels/M08_008h_146_P.png
10216,images/M08_008h_147.png,labels/M08_008h_147_P.png
10217,images/M08_008h_148.png,labels/M08_008h_148_P.png
10218,images/M08_008h_149.png,labels/M08_008h_149_P.png
10219,images/M08_008h_150.png,labels/M08_008h_150_P.png
10220,images/M08_008h_151.png,labels/M08_008h_151_P.png
10221,images/M08_008h_152.png,labels/M08_008h_152_P.png
10222,images/M08_008h_153.png,labels/M08_008h_153_P.png
10223,images/M08_008h_154.png,labels/M08_008h_154_P.png
10224,images/M08_008h_155.png,labels/M08_008h_155_P.png
10225,images/M08_008h_156.png,labels/M08_008h_156_P.png
10226,images/M08_008h_157.png,labels/M08_008h_157_P.png
10227,images/M08_008h_158.png,labels/M08_008h_158_P.png
10228,images/M08_008h_159.png,labels/M08_008h_159_P.png
10229,images/M08_008h_160.png,labels/M08_008h_160_P.png
10230,images/M08_008h_161.png,labels/M08_008h_161_P.png
10231,images/M08_008h_162.png,labels/M08_008h_162_P.png
10232,images/M08_008h_163.png,labels/M08_008h_163_P.png
10233,images/M08_008h_164.png,labels/M08_008h_164_P.png
10234,images/M08_008h_165.png,labels/M08_008h_165_P.png
10235,images/M08_008h_166.png,labels/M08_008h_166_P.png
10236,images/M08_008h_167.png,labels/M08_008h_167_P.png
10237,images/M08_008h_168.png,labels/M08_008h_168_P.png
10238,images/M08_008h_169.png,labels/M08_008h_169_P.png
10239,images/M08_008h_170.png,labels/M08_008h_170_P.png
10240,images/M08_008h_171.png,labels/M08_008h_171_P.png
10241,images/M08_008h_172.png,labels/M08_008h_172_P.png
10242,images/M08_008h_173.png,labels/M08_008h_173_P.png
10243,images/M08_008h_174.png,labels/M08_008h_174_P.png
10244,images/M08_008h_175.png,labels/M08_008h_175_P.png
10245,images/M08_008h_176.png,labels/M08_008h_176_P.png
10246,images/M08_008h_177.png,labels/M08_008h_177_P.png
10247,images/M08_008h_178.png,labels/M08_008h_178_P.png
10248,images/M08_008h_179.png,labels/M08_008h_179_P.png
10249,images/M08_008h_180.png,labels/M08_008h_180_P.png
10250,images/M08_008h_181.png,labels/M08_008h_181_P.png
10251,images/M08_008h_182.png,labels/M08_008h_182_P.png
10252,images/M08_008h_183.png,labels/M08_008h_183_P.png
10253,images/M08_008h_184.png,labels/M08_008h_184_P.png
10254,images/M08_008h_185.png,labels/M08_008h_185_P.png
10255,images/M08_008h_186.png,labels/M08_008h_186_P.png
10256,images/M08_008h_187.png,labels/M08_008h_187_P.png
10257,images/M08_008h_188.png,labels/M08_008h_188_P.png
10258,images/M08_008h_189.png,labels/M08_008h_189_P.png
10259,images/M08_008h_190.png,labels/M08_008h_190_P.png
10260,images/M08_008h_191.png,labels/M08_008h_191_P.png
10261,images/M08_008h_192.png,labels/M08_008h_192_P.png
10262,images/M08_008h_193.png,labels/M08_008h_193_P.png
10263,images/M08_008h_194.png,labels/M08_008h_194_P.png
10264,images/M08_008h_195.png,labels/M08_008h_195_P.png
10265,images/M08_008h_196.png,labels/M08_008h_196_P.png
10266,images/M08_008h_197.png,labels/M08_008h_197_P.png
10267,images/M08_008h_198.png,labels/M08_008h_198_P.png
10268,images/M08_008h_199.png,labels/M08_008h_199_P.png
10269,images/M08_008h_200.png,labels/M08_008h_200_P.png
10270,images/M08_008h_201.png,labels/M08_008h_201_P.png
10271,images/M08_024h_0.png,labels/M08_024h_0_P.png
10272,images/M08_024h_1.png,labels/M08_024h_1_P.png
10273,images/M08_024h_2.png,labels/M08_024h_2_P.png
10274,images/M08_024h_3.png,labels/M08_024h_3_P.png
10275,images/M08_024h_4.png,labels/M08_024h_4_P.png
10276,images/M08_024h_5.png,labels/M08_024h_5_P.png
10277,images/M08_024h_6.png,labels/M08_024h_6_P.png
10278,images/M08_024h_7.png,labels/M08_024h_7_P.png
10279,images/M08_024h_8.png,labels/M08_024h_8_P.png
10280,images/M08_024h_9.png,labels/M08_024h_9_P.png
10281,images/M08_024h_10.png,labels/M08_024h_10_P.png
10282,images/M08_024h_11.png,labels/M08_024h_11_P.png
10283,images/M08_024h_12.png,labels/M08_024h_12_P.png
10284,images/M08_024h_13.png,labels/M08_024h_13_P.png
10285,images/M08_024h_14.png,labels/M08_024h_14_P.png
10286,images/M08_024h_15.png,labels/M08_024h_15_P.png
10287,images/M08_024h_16.png,labels/M08_024h_16_P.png
10288,images/M08_024h_17.png,labels/M08_024h_17_P.png
10289,images/M08_024h_18.png,labels/M08_024h_18_P.png
10290,images/M08_024h_19.png,labels/M08_024h_19_P.png
10291,images/M08_024h_20.png,labels/M08_024h_20_P.png
10292,images/M08_024h_21.png,labels/M08_024h_21_P.png
10293,images/M08_024h_22.png,labels/M08_024h_22_P.png
10294,images/M08_024h_23.png,labels/M08_024h_23_P.png
10295,images/M08_024h_24.png,labels/M08_024h_24_P.png
10296,images/M08_024h_25.png,labels/M08_024h_25_P.png
10297,images/M08_024h_26.png,labels/M08_024h_26_P.png
10298,images/M08_024h_27.png,labels/M08_024h_27_P.png
